"","X1","x","y","z","t","semb","unc_x","unc_y","unc_z","well","stage","ampc","snrc","mw","m0","mti_strike","mti_dip","class_well","class_stage","t_scale","x_scale","y_scale","z_scale","bool","cluster"
"4707",4707,4639.2427385512,3565.22796011961,-2339.22,31.4555779630001,0.146783,3.39521,5.90069,21.4709,7,16,122.0490563,6.551706008,-0.992090576,32498561.35,245.274,80.0209,8,6,2.57258018611482,2.32133228565256,1.1959345046299,0.911197898891154,1,"8_6_OUT2"
"4708",4708,4262.46089019596,3031.96338108776,-2264.2,33.156328681001,0.143573,2.71774,1.16633,7.91731,6,5,137.6292114,9.369424668,-0.99218068,32488449.1,88.6345,87.067,6,5,2.71167531270242,1.91424615419209,0.691502063952795,1.74921308162186,1,"6_5_OUT1"
"4709",4709,1620.88673237832,1591.41009111546,-2456.75,13.6138142820006,0.364503,1.63783,1.29901,12.5777,3,7,197.8626361,15.62003771,-0.992541093,32448031.92,269.95,79.4589,3,8,1.11339963044129,-0.93978784337478,-0.671164500748397,-0.401677659977684,0,"3_8_HF6"
"4710",4710,4228.34298800371,3213.15949376681,-2294.28,33.4378298380005,0.138185,1.92482,0.843772,27.6249,5,16,1203.895489,47.50049002,-0.992586145,32442983.26,65.8662,85.7917,6,5,2.7346977572341,1.87738417456749,0.86290140483127,1.41320272842885,1,"6_5_OUT3"
"4711",4711,1386.83438780557,2478.12199472339,-2497.94,16.3304663189997,0.344135,2.34337,1.8858,19.4661,3,12,118.1546048,8.686490106,-0.992631196,32437935.51,203.204,71.284,3,13,1.33557978593464,-1.1926648434938,0.16760534690667,-0.861792900935801,0,"3_13_HF3"
"4712",4712,3083.31790616053,3875.23064405958,-2497.8,8.8005353930013,0.203479,5.90752,4.27771,59.8911,4,10,83.13313937,2.281009823,-0.9927213,32427842.13,255.818,65.8074,4,10,0.71974779817646,0.64026557921181,1.48917620232562,-0.860229022962165,0,"4_10_HF2"
"4713",4713,4108.60152567756,3093.19175727072,-2372.24,38.4746176619993,0.122069,4.65533,14.0851,36.2097,5,26,92.52508772,7.503463311,-0.992811403,32417752,270.827,71.278,6,11,3.14662916643997,1.74801199571504,0.749419991471513,0.542346108251752,1,"6_11_OUT1"
"4714",4714,2836.80634010323,4181.84628651773,-2393.93,6.9965073839989,0.1161,4.13604,3.59087,38.3594,2,10,59.81855584,3.638763381,-0.992856455,32412708.06,64.2231,47.8527,2,10,0.572206185155877,0.373927271714802,1.77921398648848,0.300056727907456,0,"2_10_HF1"
"4715",4715,2506.62989969599,1378.1254727062,-2425.48,33.5944441670014,0.123843,5.64286,4.13183,27.5798,7,18,45.77450587,3.527073676,-0.99299161,32397581.05,246.168,45.5879,7,6,2.74750638914426,0.0171949864109536,-0.872917410754899,-0.0523743440087532,0,"7_6_HF2"
"4716",4716,2020.71319073244,3327.04611194471,-2363.77,15.6211973609996,0.120766,9.37752,8.05903,55.21,2,25,41.04500203,2.601898748,-0.993081713,32387500.34,203.804,60.8584,2,25,1.27757254568861,-0.507803641117078,0.97063048909229,0.63696072565683,0,"2_25_HF4"
"4717",4717,2083.46891756275,1683.90672916247,-2499.41,35.1062143749992,0.416239,0.548623,0.525657,8.89578,7,21,385.0566625,10.44523157,-0.993306972,32362312.11,66.1574,84.9256,7,9,2.87114583037877,-0.440000517973379,-0.583668899654493,-0.878213619658995,1,"7_9_OUT3"
"4718",4718,2189.824848521,842.866852551399,-2524.25,29.8331364809998,0.189724,8.16639,2.23543,18.1639,5,6,76.40269667,5.290914596,-0.993397075,32352242.37,48.1129,70.8677,5,6,2.439889544899,-0.325090458795447,-1.37923608027602,-1.15569025441014,0,"5_6_HF2"
"4719",4719,2214.57358586253,1074.0907699994,-2504.48,31.7654584030007,0.387355,1.44342,1.09485,5.01399,5,11,153.9249502,10.9298088,-0.993442127,32347208.62,65.7151,73.0224,5,11,2.59792361744352,-0.29835119896413,-1.16051379942816,-0.93484834341859,0,"5_11_HF1"
"4720",4720,4626.14004989579,3518.93367915534,-2264.46,29.2142634489994,0.130917,1.75816,1.51038,4.30086,6,3,262.4790598,11.74635211,-0.993487179,32342175.65,77.4818,83.3526,8,3,2.3892752944879,2.30717575751899,1.15214322717698,1.74630873681368,1,"8_3_OUT1"
"4721",4721,3950.67629716734,2787.25493732256,-2399.79,37.8277409260003,0.148278,3.23806,2.38017,9.95964,6,11,142.7596564,5.574845584,-0.993487179,32342175.65,271.569,78.1845,6,11,3.09372464579034,1.57738495883713,0.460024327766227,0.234597264153763,1,"6_11_OUT6"
"4722",4722,4605.12483635895,3562.57630969016,-2368.5,31.8540806249998,0.115885,4.06132,5.18745,26.5725,5,11,70.02394265,2.830632538,-0.99353223,32337143.58,280.339,62.5693,8,7,2.60517154570072,2.28447030602796,1.19342622159265,0.584123991261785,1,"8_7_OUT2"
"4723",4723,2218.66066305776,2091.06588483754,-2460.27,36.9531700000001,0.345541,1.98418,1.52166,11.8398,5,24,105.9058259,6.999262193,-0.993712437,32317022.79,56.6861,69.5768,5,24,3.02219825901637,-0.293935401197731,-0.198523711474016,-0.440998020457718,0,"5_24_HF2"
"4724",4724,4112.86537956814,3029.53093376047,-2324.6,35.8080546530005,0.121458,2.52722,3.23752,7.26639,5,21,119.7746715,6.721277778,-0.993847592,32301940.44,78.807,87.485,8,10,2.92854551939823,1.75261878819457,0.689201132313287,1.07451144156675,1,"8_10_OUT1"
"4725",4725,1940.06059127026,1907.92522851022,-2385.67,35.9231817820006,0.145341,6.48061,4.86098,23.471,5,21,45.46329422,3.279790719,-0.993892644,32296914.52,259.785,45.7261,5,22,2.93796113946085,-0.594943069013123,-0.371762459913145,0.392325528352076,0,"5_22_HF3"
"4726",4726,2216.38377922236,3533.01217516875,-2462.59,11.9642357639996,0.291506,2.41359,2.23525,19.6494,2,21,142.8539736,7.726800558,-0.993937696,32291889.37,201.778,74.0058,2,21,0.978489599036319,-0.29639541310219,1.16546053791605,-0.466913712592287,0,"2_21_HF1"
"4727",4727,2066.89433461173,2103.53217738982,-2479.23,37.6854071300008,0.412508,1.63692,1.25468,8.88552,5,25,165.3512705,13.15040069,-0.993982747,32286865.13,62.9681,87.2879,5,25,3.08208394079889,-0.457908182271845,-0.186731436821614,-0.652791780316079,0,"5_25_HF2"
"4728",4728,4529.35127368702,3108.72689325337,-2399.99,38.516970185,0.116929,9.61736,4.32163,18.3983,5,26,65.02140698,5.840603762,-0.993982747,32286865.13,271.206,66.6039,6,11,3.15009294833683,2.20260233221302,0.764115185692374,0.232363152762854,1,"6_11_OUT4"
"4729",4729,2613.13432307834,3986.91108908019,-2460.62,8.09232416699882,0.216856,3.42951,3.01894,24.2048,2,13,110.4054802,5.090224875,-0.994027799,32281841.55,311.082,60.4276,2,14,0.661827064062431,0.132265481147928,1.59481839509966,-0.444907715391811,0,"2_14_HF3"
"4730",4730,2984.23810398063,4317.25723511496,-2441.81,4.03286981500133,0.251152,2.86973,2.74715,15.2104,2,6,125.5566544,7.081440294,-0.994072851,32276818.75,264.901,70.0876,2,6,0.329826429876968,0.533216862424221,1.90730364025719,-0.234789539076634,0,"2_6_HF1"
"4731",4731,4172.19870957748,2870.49554760382,-2204.59,35.8376985880015,0.100077,2.44075,1.48875,5.11803,5,21,185.2346814,13.2016095,-0.994208006,32261755.16,68.9211,78.9016,8,10,2.93096993518584,1.816724253693,0.538764348871435,2.41508998168288,1,"8_10_OUT5"
"4732",4732,1722.53333217389,1103.68318879204,-2463.94,6.49541597199937,0.242958,2.52901,2.17535,17.9728,3,4,181.0355791,9.872036976,-0.994253057,32256735.61,87.5839,84.007,3,5,0.531224651150729,-0.829965883353297,-1.13252136073251,-0.481993964480935,0,"3_5_HF1"
"4733",4733,1960.8778149084,603.002090237318,-2447.33,28.6011212729994,0.119509,5.29742,3.24055,25.638,5,3,39.36317225,2.491094923,-0.994343161,32246698.61,225.353,47.7589,5,3,2.33912973953722,-0.572451531600715,-1.60613201944789,-0.296451013465777,0,"5_3_HF1"
"4734",4734,2247.40455371301,3220.56290176585,-2311,15.7080741429991,0.200436,4.93426,4.31156,50.4836,3,10,84.44237843,4.742630431,-0.994478316,32231649.08,24.2254,51.3223,2,26,1.28467772392658,-0.26287966085077,0.869904531071277,1.22643101614869,1,"2_26_OUT1"
"4735",4735,3676.71484586443,3706.8048798488,-2411.49,28.5244618059998,0.451522,1.5462,1.3465,13.7358,6,2,262.3463179,19.44917721,-0.994613471,32216606.57,244.413,86.6945,6,2,2.33286017977541,1.28138899229298,1.32985675255456,0.103901747785472,0,"6_2_HF1"
"4736",4736,1053.78709386671,1275.33335992507,-2367.88,3.77802729199882,0.197916,4.15258,3.37416,16.1568,1,5,76.68061156,3.647121031,-0.994793678,32196560.78,30.3841,89.5766,1,5,0.308984249643404,-1.55249888293809,-0.970151838788126,0.591049736573607,0,"1_5_HF2"
"4737",4737,1546.86679452367,2045.85347724847,-2421.01,15.7273600230007,0.464167,2.67643,1.96626,11.6284,3,10,159.7162347,4.882280947,-0.994838729,32191551.36,56.6867,75.9874,3,11,1.28625501088097,-1.01976114963603,-0.241291609447754,-0.00244195442189509,0,"3_11_HF2"
"4738",4738,3699.75945586331,2053.17203243373,-2369.46,40.9229194210001,0.112243,3.27285,2.91175,10.0351,5,29,114.2543304,7.595937435,-0.995199143,32151503.42,85.3823,85.4587,6,14,3.34686241607996,1.30628706309021,-0.234368748264975,0.573400256585412,1,"6_14_OUT2"
"4739",4739,1587.7022111372,1582.87531226658,-2444.69,13.6021405559999,0.176062,4.0505,2.94533,32.6573,3,7,52.4908112,3.286243989,-0.995334298,32136498.31,199.854,72.2921,3,8,1.11244490005157,-0.975641370914351,-0.679237827750907,-0.266960743105753,0,"3_8_HF6"
"4740",4740,2435.94043478079,2638.87565035836,-2549.42,40.5587427780005,0.203904,4.37917,3.33604,19.8871,6,13,60.57183509,4.447479403,-0.995424401,32126498.84,277.89,73.0908,6,13,3.31707839439933,-0.0591799794557888,0.319667497756692,-1.43685317295629,0,"6_13_HF1"
"4741",4741,2538.07493825537,848.877260191484,-2524.65,26.3884698380006,0.188178,3.36116,1.93739,21.9101,7,1,52.36071793,4.304759883,-0.995514505,32116502.36,38.8448,70.395,7,1,2.15816904483462,0.0511691259737874,-1.37355063872493,-1.16015847719196,0,"7_1_HF5"
"4742",4742,1421.70889425366,2402.94240174767,-2420.23,16.3273191430006,0.178129,4.92521,3.51004,22.5218,3,12,31.22042238,2.524816762,-0.995784815,32086531.82,76.1958,62.518,3,13,1.33532239557204,-1.15498540649725,0.0964905062347031,0.00627108000265996,0,"3_13_HF3"
"4743",4743,1890.05399970477,2368.05375316391,-2445.37,40.384675764,0.290124,2.6139,2.09376,12.3911,5,28,55.93984789,3.448284504,-0.995874918,32076547.9,200.422,73.1851,5,28,3.30284240255711,-0.648971653449404,0.0634881902192968,-0.274556721834849,0,"5_28_HF2"
"4744",4744,4196.26155334124,3558.48923249492,-2354.52,30.021583380001,0.171918,3.18292,3.78058,10.2932,6,4,145.8456871,8.568457756,-0.995965022,32066566.96,271.711,69.2344,6,4,2.45530158911816,1.84272245403754,1.18956012133793,0.740288377486462,1,"6_4_OUT2"
"4745",4745,2417.90921186053,855.90590159648,-2431.57,26.390323032,0.280401,3.52544,1.95068,19.7143,7,1,112.7295957,9.813833163,-0.996010073,32061577.77,46.2464,68.2885,7,1,2.15832060746588,-0.078661440190037,-1.36690201648753,-0.120403035861994,0,"7_1_HF5"
"4746",4746,2920.1954428086,4363.62222675732,-2450.6,3.63802164299896,0.279018,0.414329,0.352035,0.880999,2,5,362.5725487,6.659428052,-0.996055125,32056589.25,201.334,71.6945,2,5,0.297533951099062,0.464023297769336,1.95116180525774,-0.332978734707171,0,"2_5_HF2"
"4747",4747,3164.23920619948,2956.38780831458,-2494,34.7787563659996,0.49535,1.22997,0.798026,10.2359,8,9,446.5064594,21.12317788,-0.996325435,32026674.62,58.4232,77.6318,8,9,2.84436482553671,0.72769531907165,0.620012653013937,-0.817780906534854,0,"8_9_HF2"
"4748",4748,1528.70122131499,1586.72197315623,-2464.53,13.6057495370011,0.278536,3.09626,2.37506,32.3399,3,7,93.19804753,4.70331519,-0.996370487,32021691.52,204.961,85.2361,3,8,1.11274005892695,-1.03938776635221,-0.675599145158214,-0.488584593084124,0,"3_8_HF4"
"4749",4749,2450.47855020198,1334.5747660529,-2489.1,33.6021024999988,0.349477,1.91765,1.23894,14.236,7,18,123.6526589,8.721411122,-0.996370487,32021691.52,52.3175,81.9168,7,6,2.74813272243723,-0.043472574252027,-0.914113451358647,-0.763045177457534,0,"7_6_HF2"
"4750",4750,2053.96842265162,1673.80924432715,-2467.25,34.2546080789991,0.344642,1.33573,0.982198,11.4538,5,19,236.7594856,15.45701803,-0.996415539,32016709.21,57.0191,79.3481,5,19,2.80149759546039,-0.471873715692337,-0.593220441460303,-0.518968508000511,0,"5_19_HF2"
"4751",4751,1627.45575437553,1292.09886170702,-2574.91,6.54388159700014,0.16226,4.86943,4.04936,34.0787,3,4,57.97809962,3.214088188,-0.99646059,32011727.77,244.951,50.0289,3,5,0.535188390323836,-0.93269047983671,-0.954292801237949,-1.72159066972789,0,"3_5_HF3"
"4752",4752,1643.09695637537,2328.63255011276,-2410.51,16.1401100929992,0.220769,3.9047,3.31234,23.0569,3,11,54.17803078,3.702142015,-0.99646059,32011727.77,33.8803,67.5496,3,12,1.32001158827225,-0.915791267623325,0.0261983823989057,0.114848893600931,0,"3_12_HF1"
"4753",4753,4166.64792134519,2875.33922905494,-2238.15,35.8097237499996,0.119199,2.1159,1.50228,13.2708,5,21,158.5573706,8.083568346,-0.996550694,32001767.01,73.7928,81.178,8,10,2.92868202573976,1.81072701970229,0.54334614588613,2.04020609028801,1,"8_10_OUT5"
"4754",4754,1754.8410410063,1723.32793221362,-2506.37,35.051767406999,0.228416,2.35425,2.3424,16.1348,5,20,43.28650194,2.750694959,-0.996640797,31991809.46,30.775,88.9328,5,20,2.86669290977957,-0.795059689590648,-0.546379091834102,-0.955960696062697,0,"5_20_HF2"
"4755",4755,4592.63733060321,3554.55771879148,-2347.93,31.8541503240003,0.13863,1.97198,2.37086,6.86838,5,11,103.0994649,4.901613488,-0.996956159,31956982.25,263.889,74.432,8,7,2.60517724600188,2.27097843949595,1.185841173688,0.813902347816981,1,"8_7_OUT2"
"4756",4756,2637.64264411425,3238.32542410926,-2468.41,13.076610856001,0.305392,1.87278,1.77118,16.7372,4,22,290.0835412,16.81200458,-0.997181418,31932128.85,263.896,80.1276,4,22,1.06946469173932,0.158744988169438,0.886706683043446,-0.531926354067793,0,"4_22_HF1"
"4757",4757,1629.08917104007,492.141889082871,-2467,5.4023177549988,0.33681,3.33553,2.648,33.1575,3,2,252.0960857,10.93012244,-0.997451728,31902330.36,57.2381,67.6981,3,2,0.441826108932213,-0.930925688687844,-1.71099831666909,-0.516175868761872,0,"3_2_HF2"
"4758",4758,2208.76116812115,3557.60534901844,-2444.66,11.9211353930003,0.275242,3.27493,2.50371,20.2774,2,21,81.69647225,3.636856059,-0.997586883,31887441.55,209.506,79.7164,2,21,0.974964654729861,-0.304631105130256,1.18872402699218,-0.266625626397114,0,"2_21_HF3"
"4759",4759,2380.96288254353,1230.14216553946,-2422.24,31.4165078930005,0.4619,1.12122,0.788239,5.36663,7,16,281.7517231,19.04532116,-0.997722038,31872559.68,61.5414,77.3828,7,4,2.56938485814884,-0.118579335223934,-1.01289967049754,-0.0161817394759927,0,"7_4_HF1"
"4760",4760,1977.60089028348,1754.41941738242,-2471.94,34.998765324001,0.465936,1.68356,0.953331,18.7982,5,20,157.5177742,8.488307488,-0.997812141,31862642.33,51.1786,73.6878,5,20,2.86235815844536,-0.554383431743249,-0.51696863712802,-0.571358420117374,0,"5_20_HF3"
"4761",4761,2641.39738112235,1174.76863350474,-2379.2,12.3151711109998,0.12463,3.75883,2.46452,38.4954,1,9,83.37337799,5.832426574,-0.997902245,31852727.96,272.262,89.9547,1,9,1.0071906873254,0.162801715875274,-1.06527930907001,0.464599031848049,1,"0"
"4762",4762,1797.30987428436,1342.86205752839,-2426.52,11.0481964349995,0.127477,4.31482,3.52508,18.9353,3,5,38.67314103,2.199520129,-0.998082451,31832908.69,240.978,48.2831,4,17,0.903571737719018,-0.749175119720113,-0.906274230772923,-0.0639917232414899,1,"4_17_OUT2"
"4763",4763,4802.71875529372,3218.61128704977,-2213.91,33.6379899069998,0.158159,2.36735,2.34634,11.1052,7,18,140.2196563,8.663428216,-0.998082451,31832908.69,256.035,82.1749,6,6,2.75106775775244,2.4979565565212,0.868058434755859,2.31098039086643,1,"6_6_OUT1"
"4764",4764,1969.91463957198,1994.0366923231,-2492.52,35.7944301160011,0.413346,1.36994,0.829426,18.1043,5,21,328.2354776,23.67619385,-0.998127503,31827955.74,52.7701,84.2093,5,21,2.9274312428152,-0.562687881868006,-0.290306804372943,-0.801248482242113,0,"5_21_HF1"
"4765",4765,2376.38790166928,1311.79178556305,-2408.82,32.2897851620007,0.400697,2.0027,1.49378,25.2777,7,17,181.5685734,14.68792512,-0.998217606,31818052.27,56.8898,74.6868,7,5,2.64080544377143,-0.123522278398437,-0.935664619214683,0.13372713485413,0,"7_5_HF1"
"4766",4766,2502.62767531449,3362.02668441003,-2502.63,12.6779883330012,0.110217,6.71442,5.54902,26.132,4,21,41.98190789,3.240316132,-0.998262658,31813101.64,233.701,48.3428,4,21,1.03686352937586,0.0128708661068206,1.00371975891966,-0.914182813052664,0,"4_21_HF3"
"4767",4767,4002.57793490645,2965.16300346908,-2345.22,36.1823437269998,0.151474,3.08113,2.08046,14.282,5,23,143.9504992,7.830283916,-0.998262658,31813101.64,253.063,82.5344,8,10,2.95915658166459,1.63346100659768,0.628313397678506,0.844174557163825,1,"8_10_OUT9"
"4768",4768,1961.35864751964,687.374071368461,-2408.39,29.8136625000007,0.257574,2.50102,2.15281,17.8593,5,6,279.8567115,8.798810627,-0.998352762,31803202.68,57.644,77.9943,5,6,2.43829687418978,-0.5719320259811,-1.52632179758014,0.138530474344592,0,"5_6_HF1"
"4769",4769,2451.94226123904,982.386091547315,-2344.46,25.6223646530012,0.149803,3.94619,3.32593,24.4094,7,1,51.53222883,3.906089761,-0.998397813,31798254.47,269.852,46.7413,3,13,2.0955134795251,-0.0418911380277136,-1.24726025998828,0.852664180449284,1,"3_13_OUT1"
"4770",4770,4042.50825484008,3452.02723551943,-2414.72,30.224186133999,0.132192,4.69674,4.35805,17.1525,8,5,41.29679373,3.410883175,-0.998442865,31793306.91,158.663,77.9039,8,5,2.47187136352195,1.6766028923884,1.08885422958115,0.0678208488222598,0,"8_5_HF2"
"4771",4771,2077.10495653207,3080.4426220059,-2570.7,16.2689943750009,0.319167,0.708944,0.707261,1.51906,2,27,269.6241992,9.990267231,-0.998487917,31788360.13,278.818,74.6748,2,27,1.33055233085754,-0.44687632764429,0.737360166628409,-1.67456262494921,1,"2_27_OUT1"
"4772",4772,2218.46267315905,764.024446449099,-2405.43,26.4367649540002,0.147456,5.00448,3.45128,15.5182,7,1,43.24595232,4.069733971,-0.998668123,31768580.91,283.901,47.4302,7,1,2.16211883900635,-0.294149315276357,-1.4538156959168,0.171595322930074,0,"7_1_HF1"
"4773",4773,2644.84806221454,1170.61084563136,-2296.26,33.5006187960009,0.119115,5.30598,4.64318,29.6933,5,16,35.76761346,2.45598003,-0.998983485,31733996.72,76.177,47.7489,7,6,2.73983292370438,0.166529932674611,-1.06921229687241,1.39108502565883,1,"7_6_OUT2"
"4774",4774,2019.36261678035,946.153940079323,-2432.76,30.7991306479993,0.273872,0.804219,0.822599,1.77307,5,8,132.3025398,6.270680979,-0.999028537,31729059.16,57.7129,68.6997,5,8,2.51889293999949,-0.509262840725041,-1.2815334394092,-0.133695998637915,0,"5_8_HF4"
"4775",4775,2573.14036353443,3951.95172981832,-2435.26,8.16499148100063,0.283032,2.86588,2.69509,26.8396,2,13,125.7731612,5.710922763,-0.999073589,31724122.38,191.307,63.8126,2,14,0.667770127400804,0.089054837260522,1.5617491915366,-0.161622391024302,0,"2_14_HF5"
"4776",4776,3518.23100299712,3687.80492063828,-2448.26,29.187434167001,0.221732,3.12725,3.21326,15.019,6,3,118.0157373,8.475108145,-0.999343899,31694518,193.545,63.469,6,3,2.38708107382033,1.11015841212179,1.31188406849831,-0.306839631433516,0,"6_3_HF2"
"4777",4777,2048.15600491029,408.243669495071,-2433.1,27.4396889120009,0.280598,2.91182,1.89724,19.7377,5,1,191.6088381,13.30730255,-0.999569157,31669868.82,56.0128,75.7982,7,2,2.24414252032504,-0.47815362185841,-1.79036039196757,-0.13749398800246,1,"7_2_OUT3"
"4778",4778,3829.3579867192,2721.89705753745,-2421.04,38.195792986,0.153428,2.90941,2.7259,14.7372,5,26,121.357696,8.798330064,-0.999884519,31635392.09,260.818,89.6169,6,11,3.12382561669374,1.44630910714405,0.398200167464152,-0.0027770711305289,1,"6_11_OUT7"
"4779",4779,3063.73811938947,4440.69686590666,-2516.54,2.51323319400074,0.09402,6.03712,3.97388,19.4129,2,3,46.80811938,3.145760035,-0.999974623,31625548.43,42.1788,52.1,2,3,0.205543637620566,0.619111004790972,2.02406923220703,-1.06956526029052,0,"2_3_HF2"
"4780",4780,1646.34257650103,2048.90817854316,-2465.16,15.7412350690006,0.395894,1.92785,1.28454,20.6642,3,10,541.0056499,9.100996246,-1.000019674,31620627.86,58.1063,83.6862,3,11,1.28738977522905,-0.912284604691146,-0.238402067388881,-0.495622043965489,0,"3_11_HF1"
"4781",4781,4292.07452219202,2956.38780831458,-2338.31,39.4934676390003,0.09902,4.51415,5.17816,9.70929,6,12,72.30138763,4.957220124,-1.000154829,31605870.51,266.976,73.9552,8,13,3.22995535000396,1.94624158852736,0.620012653013937,0.921363105719798,1,"8_13_OUT4"
"4782",4782,1844.02841931732,1278.46584296577,-2411.93,32.7594338659997,0.382432,0.928671,0.664988,5.02939,5,14,491.5080854,23.86589672,-1.000289984,31591120.06,252.127,57.0229,5,15,2.67921545015451,-0.698699036947149,-0.967188720426751,0.0989867027254676,0,"5_15_HF4"
"4783",4783,2314.86961170605,1791.21018320753,-2255.54,34.4409456939995,0.298478,3.4904,2.72036,11.5566,7,20,94.29786848,4.988882027,-1.000650398,31551819.08,51.1478,77.5316,7,8,2.81673713284361,-0.189988438550567,-0.482167046080602,1.84595010484831,1,"7_8_OUT6"
"4784",4784,2126.09331433265,2114.33676900637,-2457.44,36.2770548149999,0.322614,2.01367,1.53139,14.903,5,23,148.7266021,12.23157497,-1.000830605,31532186.93,46.7525,81.1854,5,23,2.96690248506783,-0.393947872755355,-0.176511019539163,-0.409385344276328,0,"5_23_HF3"
"4785",4785,4600.21751529751,3546.97753409718,-2273.58,35.7894596060007,0.160883,2.45796,3.52907,17.5817,5,21,148.9121795,11.87382548,-1.000920708,31522375.49,254.76,79.9573,8,10,2.92702473190776,2.27916829279283,1.17867082857887,1.64443325738814,1,"8_10_OUT7"
"4786",4786,1624.06871289366,427.158775891811,-2337.01,5.50506104199975,0.112802,7.36621,5.3884,62.007,3,2,43.92987397,2.353111071,-1.00096576,31517470.86,242.207,46.799,3,2,0.450228922090052,-0.936349938539324,-1.77246797296855,0.935884829760716,0,"3_2_HF2"
"4787",4787,1117.29942495285,1120.60425406587,-2451.29,2.76197266200074,0.152445,3.11871,3.93377,9.90495,1,3,188.262581,8.769522765,-1.001010811,31512567.1,35.8003,73.1742,1,3,0.225886682267027,-1.48387830242245,-1.11651517057747,-0.340686419005814,0,"1_3_HF3"
"4788",4788,4096.44636010897,3048.07127356321,-2448.44,35.9667269209993,0.138046,4.14598,4.13665,34.8563,5,22,111.447663,5.860496502,-1.001055863,31507664,260.268,77.6002,8,10,2.94152245891655,1.73487919924361,0.706739047309738,-0.308850331685334,1,"8_10_OUT1"
"4789",4789,2588.36437253336,3977.73991412822,-2458.18,8.0914518979992,0.17896,3.69199,3.85821,20.6422,2,13,79.86478863,3.816676777,-1.001371225,31473363.85,208.149,72.7533,2,14,0.661755725937662,0.105503301951026,1.58614308016819,-0.417651556422696,0,"2_14_HF3"
"4790",4790,2188.16314758523,932.209794354303,-2455,30.4791610650001,0.147172,4.54465,2.61221,40.8408,5,7,60.99022332,4.826446078,-1.001641535,31443993.48,74.2813,83.7321,5,7,2.49272437268366,-0.326885809098387,-1.29472366380776,-0.382129185307213,0,"5_7_HF1"
"4791",4791,2137.34338322131,1318.19817300064,-2416.21,32.1537787269994,0.219249,3.8103,3.05164,25.6297,5,12,56.52774227,3.847589939,-1.001731639,31434209.37,41.8157,66.8517,7,5,2.62968221913127,-0.381792969214911,-0.929604607396659,0.0511767189599704,1,"7_5_OUT1"
"4792",4792,2519.15983185863,3918.25102062699,-2495.43,8.34741886600024,0.317544,2.17831,1.79465,7.79767,2,14,134.3198384,6.829950587,-1.00177669,31429318.57,200.201,70.2663,2,14,0.682689868395764,0.0307326916741384,1.52987058632191,-0.833754802979866,0,"2_14_HF4"
"4793",4793,1678.94019911372,1570.83328378295,-2472.9,13.6033121529994,0.35667,1.61313,1.19808,13.2877,3,7,178.2032093,11.54944788,-1.001866794,31419539.03,85.4168,88.43,3,8,1.11254071858114,-0.877065179599051,-0.690628777117409,-0.582082154793747,0,"3_8_HF5"
"4794",4794,1931.12983262392,1728.76558336095,-2453.87,34.2415256020013,0.515884,1.40746,0.825964,12.5368,5,19,230.4813396,15.24300059,-1.001866794,31419539.03,55.0455,78.4312,5,19,2.8004276510089,-0.604592121917917,-0.541235439419051,-0.369506455948565,0,"5_19_HF3"
"4795",4795,4260.43149373392,3040.35673858048,-2273.47,33.2023372919995,0.155263,1.80737,1.73924,12.7419,6,5,253.1161805,12.01508699,-1.001911845,31414650.51,78.0031,81.8692,6,5,2.71543810609902,1.91205353488588,0.699441615860058,1.64566201865314,1,"6_5_OUT1"
"4796",4796,1617.01885828521,2165.91313762612,-2437.44,15.7317854630009,0.175181,5.39209,3.33888,29.161,3,10,35.83866233,2.27121337,-1.001956897,31409762.64,108.88,57.4025,3,11,1.28661694348551,-0.943966807697009,-0.127723242276034,-0.18597420518523,0,"3_11_HF2"
"4797",4797,2926.2270636521,2939.13440285361,-2466.35,39.5092811810004,0.416,2.10506,1.32462,20.5526,6,12,191.7815596,12.69549468,-1.001956897,31409762.64,249.621,85.6483,6,12,3.23124865336878,0.47054003737963,0.603692091384905,-0.50891500674141,0,"6_12_HF2"
"4798",4798,2385.75706652,2171.4568547906,-2453.92,40.0276746760005,0.31287,3.34604,1.97285,67.0466,7,29,113.2316596,5.343083879,-1.001956897,31409762.64,48.8792,76.5819,8,15,3.27364523038977,-0.113399558605154,-0.122479258539519,-0.370064983796295,0,"8_15_HF2"
"4799",4799,1657.39465549094,1576.82247821962,-2426.08,13.6107025230014,0.141338,4.97259,3.62145,26.1423,3,7,38.86299321,2.85563022,-1.002092052,31395103.71,187.341,79.4588,3,8,1.11314513664198,-0.900343615229371,-0.684963401830597,-0.0590766781814851,0,"3_8_HF6"
"4800",4800,4215.88376651917,3573.51525159513,-2404,30.0135744909997,0.192086,3.17309,4.55401,37.2882,6,4,136.6067738,7.974330168,-1.002092052,31395103.71,279.739,69.6775,6,4,2.45464658576131,1.86392286718952,1.20377372521565,0.187569219375086,1,"6_4_OUT2"
"4801",4801,4528.53102982082,3550.78176857997,-2257,32.4023919909999,0.107889,1.81791,2.3044,17.649,5,13,1059.28878,37.47577512,-1.002137104,31390218.88,68.2623,88.7874,8,7,2.65001494224083,2.2017161167443,1.18226937864298,1.82964109169466,1,"8_7_OUT2"
"4802",4802,1083.50679187996,1020.7537054945,-2362,2.27195087999933,0.333047,2.14224,1.93196,16.0511,1,2,431.1514817,22.63798602,-1.002227207,31380451.62,272.183,88.278,1,2,0.185810472933842,-1.52038885177496,-1.21096707662802,0.656732611466392,0,"1_2_HF2"
