"","n_total","n_is","n_hf","mean_strike_is","mean_strike_hf"
"8503",492,92,400,200.191751933211,177.394058468277
"8504",488,84,404,199.988420725841,179.130790869542
"8505",498,92,406,196.777815609418,176.557861374642
"8506",488,87,401,192.504038983407,177.582898299631
"8507",478,77,401,195.368537617388,173.533812099545
"8508",486,85,401,184.726429202648,179.147838532772
"8509",486,88,398,182.833186178504,179.494320866855
"8510",489,90,399,199.226438722364,169.893182751046
"8511",482,88,394,191.648762796089,181.938357223745
"8512",498,87,411,205.809097112169,178.340234334499
"8513",473,84,389,197.251664534303,176.885122705061
"8514",494,80,414,195.606390100344,178.483116629954
"8515",476,81,395,192.894203421119,174.178775412913
"8516",489,91,398,188.954692216202,169.949597068132
"8517",491,84,407,188.979770800376,175.953148800627
"8518",491,81,410,189.940129400581,174.141902921741
"8519",464,83,381,199.371432528621,177.964707174059
"8520",496,86,410,192.227085957791,179.931503253426
"8521",470,85,385,192.253418961304,177.23400032806
"8522",479,86,393,191.409108363006,178.016860809012
"8523",487,86,401,195.981465643891,179.489486503873
"8524",497,90,407,185.689262012135,174.911611171301
"8525",486,95,391,199.783982940754,173.452576984357
"8526",492,95,397,184.992778567546,178.811280383565
"8527",477,82,395,190.509528130846,184.955368523692
"8528",477,91,386,188.129611153006,175.552810665805
"8529",479,87,392,189.313007495295,185.637153163182
"8530",495,95,400,184.843223080747,174.62591460807
"8531",489,98,391,196.500532638506,168.663870036957
"8532",489,86,403,193.265456827306,177.130506400264
"8533",488,86,402,194.123757943946,172.53929694713
"8534",480,81,399,212.709776714826,179.780846767539
"8535",481,94,387,205.0902918885,177.98048608216
"8536",483,75,408,214.199261469919,175.922358048682
"8537",486,95,391,192.588079670219,171.337611167253
"8538",478,85,393,202.649197703214,175.907530079045
"8539",498,86,412,205.23860285527,175.453757959181
"8540",477,84,393,174.67681136801,173.690154880196
"8541",493,83,410,188.600695979109,176.967613968585
"8542",476,82,394,193.827834565968,181.373981409664
"8543",489,79,410,201.87298180783,174.579217500157
"8544",489,84,405,194.821355197457,174.878376482418
"8545",489,89,400,195.628380397711,177.731150635354
"8546",479,90,389,191.475121645157,181.646052043227
"8547",474,90,384,194.279335494429,173.382675540591
"8548",480,82,398,188.838112096552,177.352304434578
"8549",496,84,412,195.496868230836,172.693264943307
"8550",495,86,409,186.48390695688,170.149790732437
"8551",495,85,410,200.197065044038,178.335578499226
"8552",504,94,410,186.154664634096,177.518442565479
"8553",499,96,403,192.107282491968,172.564622396456
"8554",482,89,393,205.744232972501,175.765376909035
"8555",488,87,401,207.880324803126,174.650400684871
"8556",473,84,389,192.454538638117,182.952027379129
"8557",490,86,404,185.787530993184,172.17350217428
"8558",477,84,393,188.309997681532,175.878913864138
"8559",482,86,396,187.102078043679,179.80709516449
"8560",489,85,404,190.767031647803,181.342295018708
"8561",477,79,398,192.39060832602,171.57922770478
"8562",476,89,387,184.714038979307,178.643880877486
"8563",494,84,410,207.002450166802,176.987499255582
"8564",479,87,392,202.539740739037,179.020143225923
"8565",486,80,406,202.693596275307,174.57828450166
"8566",482,92,390,197.032155524996,175.518185747392
"8567",487,88,399,198.913728160265,176.005501073927
"8568",467,83,384,196.016260013664,179.166521798238
"8569",482,76,406,186.718552819676,178.511139286464
"8570",491,93,398,197.035681535258,178.402926536001
"8571",480,82,398,187.489658032831,181.890279731316
"8572",489,87,402,197.805974536775,173.85824863734
"8573",500,93,407,194.053152590947,179.66525340102
"8574",480,85,395,186.924171645005,172.077506653894
"8575",482,86,396,190.748290341674,171.515637313309
"8576",482,81,401,202.983028852191,175.821657076308
"8577",478,84,394,198.320551233459,170.259825709974
"8578",492,88,404,180.611130851844,174.613240107298
"8579",488,87,401,189.471476189392,178.789212447683
"8580",483,89,394,195.528428256778,178.214944111456
"8581",489,87,402,199.677689347002,170.588380890652
"8582",492,82,410,179.496588571857,175.574509901438
"8583",495,86,409,194.249817659431,169.062822826349
"8584",492,85,407,191.862772831261,185.401108976846
"8585",484,84,400,203.553991637458,175.693930649054
"8586",486,91,395,195.916804215073,175.067134375615
"8587",479,84,395,192.116178610958,175.511356938224
"8588",475,84,391,203.245168175404,171.352099423989
"8589",499,83,416,181.224956033488,180.10704482247
"8590",485,91,394,202.296346581062,181.239375323673
"8591",485,88,397,202.213989661802,174.907418028972
"8592",478,81,397,191.828920577749,179.098930124638
"8593",480,80,400,180.673125357132,175.145254751746
"8594",486,93,393,194.045078430158,179.007850290746
"8595",489,86,403,196.609187175365,172.404316091202
"8596",482,85,397,196.842123216083,172.874575841802
"8597",476,82,394,189.957782545006,175.494978894412
"8598",488,84,404,197.70478649555,169.708894034691
"8599",481,99,382,187.148542353522,179.139153964104
"8600",479,82,397,194.691310075682,177.205913445898
"8601",477,83,394,194.307087507689,168.750320149556
"8602",482,79,403,190.636254603569,175.332760216558
"8603",489,92,397,205.26762424541,171.021205265561
"8604",483,88,395,187.825921553299,173.917107693641
"8605",493,88,405,196.701965014628,169.011954952511
"8606",482,89,393,190.243020971905,179.906108783021
"8607",459,79,380,205.49336891274,184.129092421479
"8608",478,94,384,208.055135359954,175.850001210349
"8609",477,79,398,202.255634410637,173.367869001623
"8610",489,87,402,197.568248343121,182.18614372121
"8611",480,90,390,198.73675601906,173.893118558682
"8612",477,85,392,188.034866237357,177.871703642352
"8613",477,87,390,186.894652954834,177.874561271415
"8614",496,81,415,197.759904467237,178.829699917806
"8615",475,88,387,193.854985074996,171.040308440026
"8616",483,84,399,202.038323405443,181.240130765844
"8617",486,85,401,211.629811931287,179.321164858031
"8618",481,83,398,200.890635216945,181.207580864009
"8619",496,83,413,198.75139850646,172.850421468915
"8620",483,87,396,189.692536798964,169.851013362874
"8621",479,80,399,201.792374014861,182.458914931909
"8622",476,78,398,202.568522243027,173.910445585143
"8623",475,91,384,194.955548181917,174.316548766874
"8624",496,84,412,195.416989839998,174.884859875999
"8625",500,89,411,189.489488520304,173.983976788028
"8626",494,87,407,191.268489896744,172.117831290675
"8627",482,80,402,203.610701003938,181.182699767759
"8628",488,94,394,190.504553742975,178.402714936376
"8629",482,84,398,203.776058841554,177.665905010945
"8630",487,92,395,197.25675336457,180.939210317879
"8631",499,91,408,195.441415331037,174.917244790203
"8632",484,92,392,201.768665842176,180.603460870995
"8633",473,85,388,180.443450907337,181.028623442856
"8634",503,88,415,187.866804963898,174.769703153971
"8635",494,90,404,198.185225288263,176.393903266392
"8636",488,87,401,196.152240311988,178.286345906747
"8637",490,93,397,182.948391715913,175.672950590489
"8638",484,83,401,182.338640382217,175.140497248655
"8639",480,81,399,183.611482766204,180.946223216661
"8640",459,86,373,194.95107176841,171.664216598677
"8641",472,84,388,196.574309077883,176.646763791349
"8642",503,86,417,197.727382951317,179.027875497903
"8643",474,82,392,192.56334683115,170.65648149714
"8644",468,85,383,188.110415616442,178.442833109305
"8645",481,92,389,201.156060585611,176.992517965518
"8646",481,79,402,200.741139247477,169.4310441102
"8647",483,84,399,198.560323507962,172.907461264436
"8648",476,85,391,203.460624388396,172.744276868122
"8649",481,82,399,192.933030296736,172.818654185741
"8650",499,103,396,193.54646114271,172.147232148242
"8651",499,85,414,189.166802873363,173.679739144536
"8652",488,93,395,208.745736347821,182.842822611775
"8653",488,83,405,186.061288527499,180.698798236807
"8654",500,86,414,191.68116979612,173.425162121479
"8655",468,83,385,195.022221897916,178.165178408313
"8656",480,91,389,193.346825911802,175.377177358089
"8657",483,87,396,182.675604081833,178.798282731425
"8658",479,82,397,190.853572572116,181.796560219342
"8659",482,85,397,200.587603830208,175.429096176107
"8660",484,82,402,190.436690846636,170.414999846845
"8661",489,87,402,206.016521911222,179.941087015544
"8662",490,84,406,193.750588298628,176.416696137616
"8663",495,84,411,206.305242792803,179.401587853935
"8664",474,85,389,202.719265753451,169.3568546918
"8665",487,87,400,188.22486855181,180.617244976721
"8666",466,87,379,189.584741157487,174.950495657688
"8667",499,91,408,192.17513209089,171.836178184255
"8668",478,87,391,197.21204622115,176.215338443765
"8669",498,90,408,194.028565013334,176.846390174574
"8670",475,90,385,188.548584905143,175.814512602163
"8671",482,80,402,191.367893376605,178.267860816459
"8672",475,82,393,194.807979112633,174.167253761772
"8673",488,89,399,199.770017376801,178.628410456279
"8674",493,80,413,208.940558926774,176.564573865711
"8675",480,86,394,187.683388355838,182.427020827175
"8676",473,83,390,197.2819610235,172.146017633466
"8677",508,90,418,201.467876204388,171.991781500621
"8678",483,93,390,196.612919760633,177.573394637219
"8679",489,81,408,186.939998093615,177.878056413997
"8680",503,94,409,197.024373940159,176.704975011635
"8681",489,90,399,199.786633125654,174.962914724941
"8682",495,84,411,201.172251255626,182.518361802024
"8683",498,81,417,197.733952410107,177.506866767358
"8684",497,86,411,188.113554856646,177.077680771704
"8685",483,92,391,193.13741404428,168.239501879181
"8686",468,91,377,203.518086195759,175.178411611215
"8687",480,80,400,204.262127563174,178.882652174033
"8688",502,82,420,200.659056221679,179.493897990313
"8689",502,95,407,201.635074993375,174.921169118553
"8690",496,80,416,194.495066041739,172.548899258972
"8691",492,85,407,193.572933455682,172.85729111127
"8692",496,93,403,198.108926852773,176.910314753613
"8693",502,90,412,200.702618533914,179.178934271374
"8694",502,87,415,190.087456619185,172.01609273167
"8695",469,86,383,197.064999805229,178.05398506517
"8696",484,78,406,204.00918570145,173.229226774837
"8697",491,89,402,202.558206915385,180.999227156788
"8698",489,83,406,199.342820721184,178.306380797866
"8699",478,85,393,197.887202825359,175.00463212492
"8700",487,81,406,198.399361306733,175.388439491995
"8701",482,85,397,192.013564687021,176.179129116687
"8702",500,98,402,206.541566510953,178.311589364732
"8703",470,84,386,191.622649465094,172.310015579608
"8704",493,87,406,194.271675428719,179.088353312254
"8705",479,85,394,184.507900694869,180.95976790629
"8706",472,83,389,197.250136405311,172.449293136921
"8707",496,81,415,205.196673222126,176.310781429093
"8708",507,93,414,190.453157284411,176.512991497487
"8709",484,81,403,200.614768517236,180.018509278067
"8710",483,90,393,189.5238972063,169.202544369828
"8711",481,80,401,191.204828990341,178.177961747275
"8712",477,83,394,207.230593528677,181.445278497317
"8713",480,88,392,198.655420215918,176.330378617746
"8714",481,84,397,199.942067940882,183.048433539396
"8715",487,84,403,203.192323999433,179.048414735549
"8716",493,87,406,195.6334265806,174.873621847449
"8717",490,80,410,183.79455967784,173.888749830819
"8718",487,85,402,195.411734037676,173.38571956488
"8719",483,82,401,198.067700200396,176.580260610695
"8720",501,76,425,191.785247667454,183.465374696973
"8721",501,92,409,196.005696850621,175.733843620002
"8722",471,77,394,196.602724138068,172.487687308634
"8723",491,84,407,195.180916327431,172.534294020585
"8724",496,89,407,202.689668879965,180.755395988431
"8725",480,82,398,194.859898094881,173.755912853822
"8726",467,78,389,195.143480766028,174.088365968535
"8727",478,96,382,187.227675166174,172.138875216645
"8728",481,92,389,188.677030661748,174.68307773218
"8729",468,86,382,203.938119214817,178.643432357924
"8730",471,86,385,194.625164951707,171.177535686557
"8731",492,83,409,191.189318311288,180.101759559381
"8732",504,82,422,197.70425500623,180.954585429672
"8733",497,85,412,195.545292881337,174.831397562385
"8734",477,87,390,178.372033365169,172.406119660155
"8735",474,85,389,205.180726279184,175.570046681152
"8736",488,89,399,185.363402684244,167.994365343989
"8737",484,81,403,201.50338176219,173.118515796076
"8738",476,84,392,203.321728933307,178.735549321748
"8739",485,83,402,198.215842202144,178.692334230716
"8740",478,81,397,186.758817652083,178.039946111649
"8741",482,88,394,175.561173200012,170.977196775382
"8742",486,93,393,206.386470662207,180.11201046093
"8743",496,89,407,193.548700518841,178.422311129072
"8744",494,83,411,196.460017745945,175.551055534541
"8745",482,79,403,199.826670961381,180.659093044949
"8746",472,88,384,194.961327614756,177.571021488127
"8747",469,86,383,199.885728722325,179.29113614797
"8748",478,85,393,196.105398927572,174.800730756754
"8749",485,83,402,192.01705900769,174.121728638147
"8750",514,89,425,188.71185260879,171.521031253238
"8751",496,89,407,193.654481882259,183.526363524848
"8752",479,88,391,185.509350164698,170.276712538025
"8753",496,89,407,201.83117152153,176.807012731248
"8754",512,99,413,198.258640242538,172.712316536792
"8755",473,83,390,193.076868111063,177.928810231877
"8756",475,84,391,199.065120496245,181.900746643101
"8757",482,81,401,197.651126853808,178.049346555952
"8758",480,92,388,197.415827538979,175.821717209412
"8759",476,89,387,207.269982745296,178.301691553202
"8760",488,85,403,190.468470013109,176.50059122465
"8761",478,82,396,201.559321967355,180.854719808704
"8762",490,91,399,189.179984830825,174.246270939649
"8763",487,83,404,198.43704552913,168.216371617792
"8764",479,82,397,182.321998197994,178.999866506488
"8765",481,87,394,206.09785553701,168.697375990434
"8766",494,87,407,196.581301399287,173.545964106431
"8767",482,88,394,181.102090806946,174.916906648738
"8768",499,85,414,195.899563224713,175.719137293579
"8769",501,85,416,202.772130686681,176.481012260789
"8770",507,95,412,185.440685833843,176.480290806276
"8771",496,93,403,183.89995706693,182.843560169757
"8772",503,91,412,200.282335987405,173.886951439223
"8773",486,85,401,196.481258980934,176.864769520574
"8774",481,85,396,214.109680106051,171.247865736368
"8775",493,89,404,191.493721343809,174.527350159228
"8776",498,85,413,199.231235120366,182.518920750791
"8777",495,88,407,190.096404261815,172.100488889474
"8778",492,95,397,190.71755178354,175.413486667307
"8779",472,78,394,203.307978139738,177.317429350708
"8780",492,88,404,191.890106683444,177.96346402207
"8781",495,93,402,192.135709904263,172.412699508144
"8782",493,92,401,199.254096025928,181.010927281619
"8783",490,92,398,183.77212400655,178.232041330905
"8784",480,89,391,191.006833070216,180.762618314228
"8785",477,86,391,197.753733843967,170.794681005212
"8786",472,81,391,201.125933478817,172.654454601994
"8787",473,86,387,184.889666308062,176.164211316248
"8788",487,87,400,205.824789769403,178.084339675276
"8789",480,77,403,201.816804824009,174.600488839896
"8790",500,92,408,200.249924163619,181.746653145541
"8791",489,90,399,191.704092242129,175.728184736832
"8792",507,93,414,188.910580021059,168.494234824298
"8793",495,79,416,204.422446362686,186.368053773811
"8794",486,93,393,195.053473116403,172.965489136927
"8795",486,91,395,201.206964784344,172.593194969685
"8796",492,86,406,199.389447248255,174.674226996142
"8797",465,86,379,202.695239255721,175.830926916872
"8798",470,85,385,195.706074227602,174.652806634611
"8799",497,88,409,200.630543623281,174.943590145543
"8800",490,82,408,203.921796307662,176.708604984052
"8801",478,88,390,199.280665670851,182.916960602271
"8802",469,85,384,208.988356644275,171.471667414033
"8803",493,91,402,201.397454774422,177.580406600272
"8804",487,79,408,198.074970645554,174.755624665526
"8805",467,75,392,194.097303820252,175.906664551152
"8806",499,92,407,186.183497368994,180.693582137554
"8807",493,87,406,198.852507045467,178.596140439687
"8808",477,85,392,192.738003855504,178.317764592348
"8809",468,82,386,194.893918898647,175.079874105949
"8810",481,84,397,187.81309157855,176.499380446689
"8811",496,92,404,195.188058525028,180.697728925512
"8812",483,88,395,202.649280069349,178.776306499363
"8813",475,78,397,190.020093155516,168.55569989193
"8814",490,91,399,186.203024267732,182.493442412668
"8815",478,86,392,184.153384722407,174.277443646875
"8816",499,82,417,202.02532117511,175.995203523989
"8817",469,79,390,177.123977459031,182.123542242751
"8818",488,89,399,189.564904098571,176.011062557021
"8819",482,86,396,203.265959908247,178.22734964493
"8820",486,86,400,189.287883951811,180.350096691788
"8821",485,89,396,191.8574810913,177.157596952764
"8822",493,89,404,194.660903469917,178.519819132913
"8823",477,83,394,198.15806203235,171.631029167677
"8824",470,86,384,191.648819281704,175.195787934571
"8825",492,92,400,200.499073972854,178.214382939696
"8826",501,97,404,197.99281615209,174.234102773836
"8827",493,85,408,182.208585822347,183.119160142153
"8828",505,91,414,192.801263742468,175.47793253601
"8829",492,89,403,192.700415641173,179.933630086085
"8830",475,83,392,198.218287842034,173.897830318487
"8831",492,91,401,193.945792350793,171.44840442685
"8832",485,90,395,201.762987464711,177.214279199243
"8833",476,79,397,196.733850276683,175.642593930358
"8834",480,86,394,182.73662474386,186.02147393632
"8835",488,84,404,206.243116505809,180.553587112872
"8836",473,85,388,180.758899097647,174.226683734143
"8837",492,85,407,199.998466099875,178.133990236343
"8838",476,81,395,195.285232564711,175.627351593193
"8839",474,81,393,172.072590103417,177.693431578245
"8840",477,87,390,200.278876579336,172.568037066915
"8841",480,78,402,189.784529746003,172.732230217418
"8842",484,83,401,185.268180888338,175.853569096113
"8843",491,88,403,198.887352170188,178.557299825366
"8844",481,88,393,188.536893416291,181.138616503402
"8845",477,89,388,199.796015411757,178.964795649816
"8846",488,78,410,199.358931294924,179.522476839257
"8847",493,93,400,197.050916315873,177.237100460362
"8848",498,88,410,199.356020697927,181.275439311787
"8849",491,85,406,184.663953202556,172.980056764093
"8850",484,87,397,186.870378522146,170.039260374107
"8851",486,90,396,203.425523967638,175.689185104522
"8852",485,90,395,182.168526666267,186.630571947926
"8853",485,85,400,193.886009461803,177.580063250475
"8854",478,82,396,207.540922500695,172.425635567866
"8855",491,98,393,206.076706830954,172.481789412551
"8856",475,89,386,198.562957985131,173.911639056199
"8857",481,87,394,193.162711173814,182.848618397388
"8858",489,85,404,190.222882094582,184.130052330091
"8859",477,79,398,200.097039711075,176.857702673677
"8860",481,84,397,208.999544942183,177.370726583057
"8861",474,78,396,195.102989196799,179.753656924259
"8862",483,87,396,195.245014549672,173.966316383175
"8863",496,95,401,191.270458710667,171.796905710344
"8864",489,83,406,200.638517964079,177.975406091182
"8865",465,88,377,189.360598317487,172.70443497586
"8866",484,89,395,183.004970428083,172.857391093885
"8867",485,93,392,198.365742308682,178.597514390388
"8868",482,78,404,217.745506821648,174.542623971653
"8869",489,93,396,199.988689338748,174.275394437932
"8870",477,86,391,202.991881797612,182.831016011166
"8871",482,86,396,192.595190638249,171.79229888117
"8872",478,84,394,194.079978024327,176.983331451787
"8873",494,90,404,193.105822834639,175.427559907504
"8874",481,89,392,202.435716554327,171.213612500743
"8875",471,83,388,182.11995223055,178.109050585561
"8876",497,90,407,195.524603574134,172.880228249076
"8877",490,78,412,181.388944951073,181.837360092119
"8878",487,84,403,210.009154302265,177.345253360258
"8879",486,84,402,207.467956506706,177.732881918481
"8880",509,92,417,198.183448037574,169.929003247815
"8881",483,85,398,207.134463213458,173.488765303762
"8882",473,82,391,200.556321519551,181.213487335286
"8883",490,87,403,194.992355506414,179.548526410272
"8884",492,91,401,195.642749864701,173.678907990552
"8885",491,82,409,192.972717995982,175.585298944106
"8886",489,93,396,186.267447759644,177.235124136105
"8887",483,82,401,192.209529060188,181.137048917855
"8888",479,89,390,199.645598565049,181.47512650619
"8889",488,90,398,202.103485813838,179.463007474369
"8890",477,77,400,195.892987610777,176.996716724615
"8891",476,88,388,187.454923643691,180.109373591014
"8892",498,91,407,185.530156172174,177.96267490332
"8893",482,84,398,203.393394577396,175.927585752693
"8894",493,80,413,202.441561862664,177.239307665035
"8895",486,86,400,199.607195626796,176.22913906468
"8896",470,84,386,189.57214691968,176.090852301869
"8897",471,79,392,196.994150766955,182.710579724059
"8898",477,86,391,191.134943672324,173.443548278138
"8899",473,77,396,199.08935130334,178.32011390635
"8900",496,88,408,188.518023091692,175.867281329148
"8901",486,93,393,196.15174357246,176.586054842041
"8902",469,85,384,181.445663004151,175.351071819562
"8903",503,93,410,213.253597350241,172.463637617563
"8904",488,85,403,192.441829562374,179.096594194881
"8905",489,87,402,186.04458272881,176.489300358344
"8906",489,83,406,198.144960418513,178.594848654993
"8907",482,87,395,196.426261212588,172.14433292352
"8908",476,83,393,206.971311208062,177.295568656357
"8909",486,87,399,204.970184348064,175.627991027579
"8910",472,85,387,195.186962395857,168.425082325037
"8911",484,83,401,178.848566317061,176.154601389508
"8912",482,76,406,191.740967358027,177.504433820592
"8913",488,100,388,199.99034533638,179.982563002336
"8914",487,87,400,194.955529674628,174.861690781247
"8915",511,91,420,197.575836460598,173.785142440231
"8916",476,84,392,192.020840682886,169.292057511045
"8917",498,84,414,204.736520675899,175.659030023455
"8918",492,78,414,198.346422204211,173.682432360107
"8919",483,78,405,194.407603418736,174.943607783086
"8920",486,82,404,202.767647459127,177.784562810255
"8921",484,83,401,192.467833945235,180.045322430771
"8922",487,79,408,204.986720077957,172.26420449883
"8923",493,84,409,205.985627690758,173.50702983839
"8924",484,93,391,192.187398008807,173.423312147102
"8925",471,86,385,188.143639198496,176.222960261701
"8926",471,83,388,207.603974264719,176.836672216205
"8927",477,89,388,193.989600733216,172.068159831973
"8928",476,80,396,195.746743117658,179.311851828414
"8929",503,94,409,194.45987027279,184.183890849009
"8930",490,82,408,200.748608957566,174.521761022857
"8931",501,93,408,191.377985145842,174.146758100313
"8932",492,79,413,207.044464489397,173.189912586017
"8933",487,90,397,195.286632721315,180.91193489258
"8934",473,84,389,189.971282296323,169.569603247873
"8935",475,90,385,194.287518073244,175.250804339214
"8936",486,82,404,186.0464989796,174.780609789925
"8937",506,91,415,199.653204783199,175.411243529779
"8938",486,81,405,206.14656744458,176.912117476365
"8939",484,87,397,192.132301017736,177.591290856263
"8940",494,83,411,192.243227062927,177.513320081895
"8941",495,90,405,201.104777970495,172.053222903143
"8942",484,85,399,198.387178992254,179.579926244073
"8943",469,80,389,200.895866948045,173.352717924328
"8944",481,84,397,202.755613589533,172.10907860487
"8945",492,86,406,191.399606242007,176.624897984026
"8946",488,88,400,199.240150628155,180.817112227872
"8947",483,84,399,202.825594626569,179.743412547133
"8948",474,87,387,176.928826433339,176.558232797649
"8949",487,84,403,192.505672636997,176.744571029964
"8950",485,87,398,188.070327979346,166.101074017042
"8951",476,83,393,203.371971118772,179.782669925488
"8952",478,79,399,203.497832489909,174.763711162939
"8953",480,80,400,183.985930509958,178.928329263472
"8954",483,80,403,202.863587718365,177.232069261845
"8955",464,80,384,215.439828948195,179.142605861047
"8956",493,88,405,190.246558250522,179.974687378582
"8957",485,90,395,204.154743527026,178.275035774501
"8958",494,90,404,181.958930934502,174.48360340524
"8959",483,76,407,200.514998123005,175.198228954102
"8960",492,90,402,193.183480661472,171.971325998764
"8961",505,95,410,193.768616796537,176.183397993669
"8962",481,82,399,195.885627725069,178.847654083052
"8963",478,88,390,192.687376534905,175.747337783664
"8964",484,85,399,201.232111843582,171.081134198087
"8965",504,88,416,200.665424849703,179.959932702632
"8966",478,88,390,181.778096654056,175.717656385893
"8967",481,79,402,200.851047040043,173.920057307481
"8968",478,81,397,207.398951071182,176.697623389704
"8969",487,77,410,200.291893973287,177.495000414002
"8970",497,88,409,200.585227768951,179.220856693882
"8971",496,84,412,203.239940762287,176.642177143907
"8972",483,81,402,189.086301631011,177.823251767813
"8973",472,75,397,188.787694272792,181.395903998388
"8974",473,87,386,192.850824723417,181.988511313308
"8975",489,87,402,191.759218985954,170.776582526514
"8976",482,85,397,199.187544429237,175.82989730015
"8977",477,81,396,186.37607290043,179.539900895063
"8978",484,88,396,188.221797027269,171.261434068535
"8979",464,87,377,194.099054643221,178.581961224352
"8980",479,80,399,183.133729355612,175.497600310119
"8981",494,95,399,203.000724213181,175.284593879908
"8982",472,82,390,186.624363103034,169.604057984344
"8983",519,94,425,200.065172283445,180.260225942527
"8984",487,86,401,190.855009464438,178.956526801637
"8985",473,89,384,208.041533598247,175.43867126377
"8986",506,93,413,201.61579939721,177.863256360562
"8987",487,89,398,203.804419130405,177.996670332682
"8988",489,83,406,191.004252928787,181.651897495912
"8989",492,91,401,199.474768071452,174.148493738615
"8990",489,87,402,194.379727483385,175.537654554259
"8991",484,89,395,202.114983807928,176.881824553765
"8992",469,82,387,194.832614440902,177.544197075863
"8993",501,97,404,200.2360629099,185.371689525286
"8994",495,86,409,193.435291783266,176.399256708143
"8995",473,79,394,190.730331083869,171.514624632515
"8996",475,83,392,185.966863757853,171.169380822432
"8997",484,82,402,199.887847608469,177.126148190312
"8998",488,82,406,192.582387331678,179.270699622474
"8999",481,83,398,189.34846200005,176.036040723626
"9000",499,84,415,196.825761109414,173.447391235679
"9001",464,75,389,181.258513683136,176.974961271593
"9002",477,88,389,198.924179259232,176.280465303975
"9003",476,92,384,193.683562963303,176.680457088245
"9004",474,90,384,197.856364611221,174.217357473479
"9005",482,94,388,194.37694975285,175.521115032083
"9006",481,85,396,204.900381008298,177.175259381018
"9007",475,79,396,210.318786299571,178.329887819643
"9008",477,79,398,204.80663679966,185.342590634983
"9009",494,91,403,198.654655230135,175.858738462586
"9010",482,82,400,187.730097136982,181.643561094285
"9011",481,81,400,207.840136305858,169.989712397124
"9012",487,88,399,191.520864920053,177.81785922252
"9013",491,97,394,189.587432041748,174.284213728721
"9014",483,83,400,196.976604988721,177.388606816434
"9015",500,97,403,186.755690574762,174.22567321899
"9016",483,86,397,195.284411109873,183.874158701247
"9017",471,83,388,210.964337116712,178.92049094303
"9018",499,86,413,210.128038659883,170.714401964616
"9019",494,97,397,191.277975424126,177.514089727842
"9020",481,83,398,204.562063226673,171.395840360404
"9021",478,84,394,190.786945677604,178.933629230518
"9022",492,99,393,194.04109115907,177.979685781863
"9023",502,89,413,203.780647664718,174.462716732867
"9024",476,86,390,190.963709426707,175.321361203662
"9025",493,94,399,199.135735254187,178.094482543555
"9026",481,78,403,200.242394127881,172.999235528992
"9027",474,80,394,211.370065310671,187.29142967409
"9028",499,86,413,187.356498193583,175.987592302318
"9029",479,87,392,201.487992319443,174.182882495638
"9030",491,86,405,205.948550485946,178.540748679045
"9031",480,90,390,200.938789601004,179.544411749984
"9032",483,88,395,176.164590318145,171.478598113428
"9033",489,81,408,188.202373382017,182.470011853354
"9034",494,88,406,203.097312490085,180.288666112743
"9035",482,83,399,208.7797772814,180.052097752544
"9036",479,86,393,190.864566903229,172.712261052191
"9037",482,84,398,194.966802326574,169.41243436481
"9038",493,92,401,190.262406613778,175.783264408768
"9039",495,88,407,186.447532245978,176.950514802063
"9040",488,89,399,204.562579749735,173.273707435677
"9041",483,80,403,191.023966697342,176.82834479814
"9042",475,88,387,200.908845711449,178.669213640033
"9043",479,75,404,197.265659233783,177.488991380744
"9044",472,86,386,191.673112376557,180.463922263784
"9045",484,78,406,192.430547529681,170.110514512296
"9046",492,88,404,201.857692181356,175.30232474647
"9047",491,82,409,203.579745043388,171.001384556326
"9048",482,86,396,192.134128885408,179.230456997668
"9049",485,83,402,210.379733731826,175.817305275218
"9050",476,89,387,195.531714560921,180.553209590261
"9051",500,89,411,186.012507873479,182.87392880473
"9052",487,88,399,184.516041354599,180.137513544915
"9053",495,89,406,194.309410984347,175.733181779894
"9054",500,89,411,190.304261817599,179.812862003619
"9055",490,79,411,200.451747617543,180.050769223728
"9056",493,89,404,198.814972463465,180.068082580797
"9057",488,89,399,195.760929396823,174.235488935022
"9058",493,82,411,195.520072687436,179.011604379012
"9059",460,80,380,188.2768785238,179.180321127428
"9060",478,81,397,201.398053634503,183.743042802866
"9061",473,86,387,188.840216698792,170.712463614665
"9062",512,82,430,177.715410816044,181.914053625789
"9063",482,84,398,203.691809475559,176.97215605362
"9064",476,85,391,186.151951024546,170.727216957263
"9065",488,87,401,187.802979811763,173.991564158275
"9066",503,84,419,198.871550157532,181.758255959896
"9067",467,81,386,210.481069596535,173.025640539041
"9068",481,88,393,201.257252541557,177.397194531073
"9069",478,95,383,209.250961064147,176.227730156715
"9070",495,91,404,190.28080603496,178.712989345506
"9071",487,84,403,206.550420608862,173.619162112372
"9072",475,85,390,196.029198966655,177.944571812287
"9073",473,83,390,196.643600646501,178.876187537058
"9074",498,87,411,198.752548670238,180.408475054891
"9075",481,82,399,189.928990993286,179.473712004979
"9076",484,90,394,175.24552075651,182.146375056312
"9077",495,85,410,199.088114183635,177.148362621315
"9078",480,85,395,190.891434662202,177.01956232989
"9079",484,73,411,211.490240526644,182.154522932797
"9080",490,87,403,205.270062401104,169.403791485562
"9081",481,81,400,191.037236998956,175.347604901149
"9082",487,86,401,203.891729511666,169.343547680684
"9083",478,81,397,202.62645656709,176.516646372583
