"name","x0","y0","z0","pole_easting","pole_northing","pole_up","plane_strike","plane_dip","plane_l1","plane_l2","plane_l3","well_num","stage_num","cluster_num"
"W3_S1_HF_C3",1733.77956597886,408.638239265815,-2456.43226090662,0.926155926970066,0.330912692869401,-0.000660359736778054,2.79843205357262,1.57013596701012,255.173794298723,180.93520726469,52.92747379986,3,1,3
"W3_S11_HF_C1",1606.04856551315,2044.75180760928,-2460.32206912213,0.0279872133002684,0.998868331500983,-0.0368375278586355,1.59880791949995,1.53395046240242,618.756238403961,96.6209461311864,5.23687443545599,3,11,1
"W3_S11_HF_C2",1509.7147106357,2116.36815524914,-2426.05989682382,-0.39067905864655,-0.294914431584995,-0.860794391668177,5.6365705510788,0.533967872999149,277.451637536437,194.042167054228,119.64285291889,3,11,2
"W3_S11_HF_C3",1539.37541856269,2155.27057744922,-2441.2416323563,0.0751496162949337,-0.115548899882502,-0.9885724896426,4.13575322224311,0.151323108557529,993.929953700758,653.182592252258,376.386421477655,3,11,3
"W3_S11_HF_C4",1491.01800085693,2227.26911241888,-2467.54388883584,-0.0493877128710204,0.628711832901475,-0.762806182550491,1.49240349380186,0.703154527821922,474.200609090727,31.1478225611825,14.6540134302694,3,11,4
"W3_S11_HF_C5",1471.59510543459,2192.60855561442,-2481.45696250841,-0.117308454891388,-0.641442555650247,-0.698361476427831,4.89327230052905,0.797690649907523,53.2561643989456,28.8144902873488,10.521262079794,3,11,5
"W3_S6_OUT_C1",2270.0277280703,758.845596383689,-2273.536,-0.22946197683292,0.683455009536869,-0.682578912585635,1.24688292703265,0.819510648927173,1409.88192003539,444.135560907677,170.830059267338,3,6,1
"W2_S25_HF_C1",2053.23492414327,3435.89087084956,-2416.12642530915,0.39020886843293,0.555556880662251,-0.684852292349263,2.18311399619113,0.8163953525109,357.641483341619,256.411299675282,76.1583701627964,2,25,1
"W2_S25_HF_C2",2173.66362317445,3286.35981100187,-2466.00454909249,-0.0834383994773175,0.764267159406373,0.634151357381035,4.60364526805735,0.883885860671426,376.937246472242,317.912334418418,61.8740878611856,2,25,2
"W2_S25_HF_C3",1979.40542678993,3443.87288011868,-2424.31400000005,-0.143556472987485,0.0442992501609569,-0.986474518504563,0.29931342429609,0.164657716012087,1104.41226629242,103.629309015979,9.25635766548224,2,25,3
"W2_S25_HF_C4",2013.56351242342,3361.64817091012,-2407.17117787983,0.888526474810806,0.409368962280174,0.177406243459152,5.85144593305811,1.39244606758952,242.127474295395,143.183538217079,24.9605947728016,2,25,4
"W2_S25_HF_C5",2222.67869503252,3253.15012665012,-2460.72294100068,0.404741470430722,-0.862881993704125,-0.243841089852465,4.27380015496863,1.32447179450942,76.9932528303296,45.9409500022787,13.2596669113414,2,25,5
"W2_S25_OUT_C1",2317.91865615176,3339.83625939996,-2489.88199999963,-0.614953145383101,0.678673464742273,0.252873032382166,3.97620815655979,1.31514767466489,156.786681634577,63.7618774595072,9.88409194896221,2,25,1
"W2_S25_OUT_C2",2472.38754667824,3334.84974238564,-2323.89200002914,0.147363180980519,0.188846140457965,-0.949971065347222,2.23343063123637,0.317653081283535,4605.05429365261,2234.09008067178,169.134758161022,2,25,2
"W2_S25_OUT_C3",2281.28345381322,3278.60788321989,-2474.538,-0.773938040681113,0.516136810946022,-0.320353746970549,0.5881619170516,1.2446934357245,110.562349713331,30.4565657900727,12.3504496208529,2,25,3
"W2_S27_HF_C1",1956.94209642454,3212.19075791485,-2449.81799787477,-0.0503427812224154,0.391719588431987,-0.918289674211543,1.44297956311837,0.407057713449209,1081.34559211079,629.867076692717,200.533895496351,2,27,1
"W2_S27_HF_C2",1914.83183136145,3293.18052030506,-2449.58700523248,0.0163626562250701,0.986839774367045,-0.125318996890955,1.58737567168548,1.44514697046431,344.959652976866,112.515849817464,60.3627648103626,2,27,2
"W2_S27_OUT_C1",2152.04211289711,3141.8760591554,-2528.53857142857,-0.68296574818016,0.441256858715671,0.528786987382571,3.715213782124,1.01362556646636,1001.28155623714,118.083446965406,1.97794417680728,2,27,1
"W2_S4_HF_C1",3073.08842805935,4430.52159932539,-2463.30916666667,0.0543788720120469,0.313790571686395,-0.926750424159034,1.74238883462714,0.38512781194636,977.909608516749,248.616562457232,82.2761558715602,2,4,1
"W2_S12_HF_C1",2663.42911422586,4000.7915951949,-2448.21636363636,-0.0823730122816012,0.387016862192994,-0.918383063401452,1.36108479744949,0.406821763492645,470.050331172982,327.179241184179,199.55057933267,2,12,1
"W2_S20_HF_C1",2308.06438595424,3627.05993468683,-2450.80617021277,-0.161979745201928,-0.962073998905973,0.165447836925628,1.73759713823581,1.40458423774781,612.581612588798,230.686702271185,162.966237419114,2,20,1
"W2_S20_OUT_C1",1577.04781616695,1471.34194657586,-2488.33654152304,-0.460357828069944,0.82726917033007,-0.273133237635244,1.06299253353948,1.29414770992003,26.8535900751485,2.64825276994151,1.10993405241884,2,20,1
"W2_S20_OUT_C2",1545.45415306621,1405.16950002646,-2444.39295270356,-0.0742696564817242,-0.244359317369796,-0.964907976849963,5.00745309681546,0.265703622086144,414.849623414656,376.950864734006,162.528121322745,2,20,2
"W2_S26_HF_C1",2014.26269900922,3283.33092689446,-2477.7061492728,0.111375446167604,0.156756348489861,-0.959184115391835,2.18853482155407,0.286693575049322,918.234883088716,372.17662411047,330.555251384195,2,26,1
"W2_S26_HF_C2",2051.04279440798,3322.10819030176,-2442.78915237487,-0.197765742649561,0.931589242299364,0.20208536896883,4.50320589680922,1.3673095710665,537.506340165785,206.637822628556,106.883037939528,2,26,2
"W2_S26_OUT_C1",2546.52543682532,3194.5406421357,-2390.94398034811,0.0496168626537624,-0.0597414437700798,-0.972573847668582,4.01930938070716,0.234744299235162,2771.48079754893,1463.50943462499,244.480387358831,2,26,1
"W2_S26_OUT_C2",2226.04627694426,3196.31260676125,-2522.25184057399,0.724657173082089,-0.441477016674643,-0.321754359834735,3.68876538100385,1.24321453074847,57.5245625144969,23.1732721618599,0.163612157120549,2,26,2
"W2_S14_HF_C1",2613.74720081189,3946.58082531496,-2384.14970177868,-0.419136173294788,0.162164013900392,-0.883943186247487,0.369162989205039,0.486567274824157,602.6073797133,63.8217931019266,47.9854249916314,2,14,1
"W2_S14_HF_C2",2575.90131576538,3925.45598642296,-2434.13917850782,-0.0940087788393617,-0.0240266658244021,-0.99468228948768,6.03296279090882,0.10317393289576,1345.54923393299,522.525179498671,328.364406065257,2,14,2
"W2_S14_HF_C3",2614.04361431906,3975.03771253049,-2460.7153546079,0.0938097240594039,0.97352656787347,-0.188031225127619,1.66686045165884,1.38163909594783,291.664175918942,108.5330828268,6.53813255502819,2,14,3
"W2_S14_HF_C4",2546.27466133349,3924.54240044521,-2473.73936707748,-0.153131659049758,0.978033402841018,0.115726146587519,4.55707891280382,1.45481029973976,243.668958904843,52.6894796806246,10.763993498877,2,14,4
"W2_S14_HF_C5",2592.56364900807,3946.2158270294,-2477.26648679379,0.932051222951481,0.359041258329396,-0.0256379744222221,2.77389550826032,1.54515554287699,360.298386360098,342.702883220554,48.6221681834419,2,14,5
